,aantal_cilinders,emissiecode_omschrijving,jaar,cilinderinhoud
1349,8.0,5.0,2012,4721.120466321244
1350,8.0,5.0,2013,4580.6933187294635
1351,8.0,5.0,2014,4590.937634408602
1352,8.0,5.0,2015,4637.79781420765
1353,8.0,5.0,2016,4650.501519756839
1354,8.0,5.0,2017,4645.6377551020405
1355,8.0,5.0,2018,4678.022764227642
1356,8.0,5.0,2019,4732.134615384615
1357,8.0,5.0,2020,4800.611445783133
1358,8.0,5.0,2021,4815.083028083028
1359,8.0,5.0,2022,4878.11964549483
1360,8.0,5.0,2023,4833.915094339623
1361,8.0,6.0,2005,4398.0
1362,8.0,6.0,2012,4395.0
1363,8.0,6.0,2013,4638.411764705882
1364,8.0,6.0,2014,4627.040404040404
1365,8.0,6.0,2015,4512.476635514019
1366,8.0,6.0,2016,4463.923456790123
1367,8.0,6.0,2017,4343.989873417721
1368,8.0,6.0,2018,4285.557202133966
1369,8.0,6.0,2019,4319.7902168431665
1370,8.0,6.0,2020,4273.737274220033
1371,8.0,6.0,2021,4269.376470588235
1372,8.0,6.0,2022,4256.175499231951
1373,8.0,6.0,2023,4254.690476190476
1374,8.0,7.0,2015,5967.0
1375,8.0,7.0,2016,4969.0
1376,8.0,7.0,2017,3996.0
1377,8.0,7.0,2018,3996.0
1378,8.0,7.0,2019,3987.764705882353
1379,10.0,0.0,2005,7994.0
1380,10.0,1.0,1994,7990.0
1381,10.0,1.0,1996,7990.0
1382,10.0,1.0,1998,7990.0
1383,10.0,1.0,2001,7990.0
1384,10.0,1.0,2002,7990.0
1385,10.0,1.0,2004,7990.0
1386,10.0,1.0,2006,7992.0
1387,10.0,1.0,2008,7990.0
1388,10.0,1.0,2010,7995.0
1389,10.0,1.0,2011,8000.0
1390,10.0,1.0,2013,8200.0
1391,10.0,1.0,2018,7990.0
1392,10.0,1.0,2019,7994.0
1393,10.0,1.0,2020,7995.0
1394,10.0,1.0,2022,7998.0
1395,10.0,2.0,1997,7990.0
1396,10.0,2.0,1998,7990.0
1397,10.0,2.0,1999,7990.0
1398,10.0,2.0,2005,7990.0
1399,10.0,2.0,2007,8000.0
1400,10.0,2.0,2008,7990.0
1401,10.0,2.0,2009,6800.0
1402,10.0,2.0,2013,7391.0
1403,10.0,2.0,2014,6800.0
1404,10.0,2.0,2015,7994.0
1405,10.0,2.0,2016,8000.0
1406,10.0,2.0,2017,7990.0
1407,10.0,2.0,2018,7398.5
1408,10.0,2.0,2021,7020.166666666667
1409,10.0,2.0,2022,6800.0
1410,10.0,4.0,2003,4921.0
1411,10.0,4.0,2004,4932.285714285715
1412,10.0,4.0,2005,5138.25
1413,10.0,4.0,2006,5672.111111111111
1414,10.0,4.0,2007,6168.0
1415,10.0,4.0,2008,5740.125
1416,10.0,4.0,2009,6306.5
1417,10.0,4.0,2010,7070.25
1418,10.0,4.0,2011,6978.125
1419,10.0,4.0,2012,6388.0
1420,10.0,4.0,2013,5532.666666666667
1421,10.0,4.0,2015,4961.0
1422,10.0,4.0,2016,4961.0
1423,10.0,4.0,2017,5976.0
1424,10.0,4.0,2018,6199.714285714285
1425,10.0,4.0,2019,6607.0
1426,10.0,4.0,2020,5912.2
1427,10.0,4.0,2021,6537.0
1428,10.0,4.0,2022,6475.5
1429,10.0,4.0,2023,7990.0
1430,10.0,4.0,2004,5733.0
1431,10.0,4.0,2005,5038.641025641025
1432,10.0,4.0,2006,5105.698275862069
1433,10.0,4.0,2007,5136.217054263566
1434,10.0,4.0,2008,5128.73
1435,10.0,4.0,2009,5151.514705882353
1436,10.0,4.0,2010,5246.591836734694
1437,10.0,4.0,2011,5183.66
1438,10.0,4.0,2012,5095.0
1439,10.0,4.0,2013,5318.884615384615
1440,10.0,4.0,2014,5050.757575757576
1441,10.0,4.0,2015,5206.027777777777
1442,10.0,4.0,2016,5139.777777777777
1443,10.0,4.0,2017,5180.120689655172
1444,10.0,4.0,2018,5086.507462686567
1445,10.0,4.0,2019,5150.375
1446,10.0,4.0,2020,5149.808219178082
1447,10.0,4.0,2021,5144.887640449439
1448,10.0,4.0,2022,5222.424657534247
1449,10.0,4.0,2023,5046.5
1450,10.0,5.0,2011,6756.0
1451,10.0,5.0,2012,5204.0
1452,10.0,5.0,2013,5204.0
1453,10.0,5.0,2014,5159.666666666667
1454,10.0,5.0,2015,5268.777777777777
1455,10.0,5.0,2016,5204.0
1456,10.0,5.0,2017,5204.0
1457,10.0,5.0,2018,5488.727272727273
1458,10.0,5.0,2019,5500.5
1459,10.0,5.0,2020,5715.5
1460,10.0,5.0,2021,5191.1875
1461,10.0,5.0,2022,5571.2307692307695
1462,10.0,5.0,2023,5204.0
1463,10.0,6.0,2015,5204.0
1464,10.0,6.0,2016,5204.0
1465,10.0,6.0,2017,5204.0
1466,10.0,6.0,2018,5253.875
1467,10.0,6.0,2019,5253.875
1468,10.0,6.0,2020,5391.764705882353
1469,10.0,6.0,2021,5251.462686567164
1470,10.0,6.0,2022,5204.0
1471,10.0,6.0,2023,5204.0
1472,12.0,0.0,1952,2563.0
1473,12.0,0.0,1963,3000.0
1474,12.0,0.0,1972,5265.5
1475,12.0,0.0,1973,5321.5
1476,12.0,0.0,1975,4871.666666666667
1477,12.0,0.0,1976,2954.0
1478,12.0,0.0,1977,5300.0
1479,12.0,0.0,1978,5345.0
1480,12.0,0.0,1979,5344.2
1481,12.0,0.0,1980,5344.0
1482,12.0,0.0,1981,5345.0
1483,12.0,0.0,1982,5345.0
1484,12.0,0.0,1983,5345.0
1485,12.0,0.0,1984,5333.66
1486,12.0,0.0,1985,5306.714285714285
1487,12.0,0.0,1986,5321.807692307692
1488,12.0,0.0,1987,5309.818181818182
1489,12.0,0.0,1988,5225.117647058823
1490,12.0,0.0,1989,5221.955555555555
1491,12.0,0.0,1990,5186.428571428572
1492,12.0,0.0,1991,5192.0
1493,12.0,0.0,1992,5355.0
1494,12.0,0.0,1993,5360.444444444444
1495,12.0,0.0,1994,5262.545454545455
1496,12.0,0.0,1995,5291.28125
1497,12.0,0.0,1996,5247.0392156862745
1498,12.0,0.0,1997,5202.6
1499,12.0,0.0,1998,5220.985074626866
1500,12.0,0.0,1999,5214.0
1501,12.0,0.0,2000,5172.2962962962965
1502,12.0,0.0,2001,5318.222222222223
1503,12.0,0.0,2002,5263.684210526316
1504,12.0,0.0,2003,5266.375
1505,12.0,0.0,2004,5247.818181818182
1506,12.0,0.0,2005,5049.95
1507,12.0,0.0,2006,5089.16
1508,12.0,0.0,2007,5745.195121951219
1509,12.0,0.0,2008,5169.551020408163
1510,12.0,0.0,2009,5238.958333333333
1511,12.0,0.0,2010,5063.727272727273
1512,12.0,0.0,2011,5262.176470588235
1513,12.0,0.0,2012,5105.833333333333
1514,12.0,0.0,2013,4978.421052631579
1515,12.0,0.0,2014,5043.636363636364
1516,12.0,0.0,2015,5155.133333333333
1517,12.0,0.0,2016,4803.178571428572
1518,12.0,0.0,2017,4880.461538461538
1519,12.0,0.0,2018,5015.317073170731
1520,12.0,0.0,2019,4922.781818181818
1521,12.0,0.0,2020,5153.078431372549
1522,12.0,0.0,2021,4770.590909090909
1523,12.0,0.0,2022,4690.96875
1524,12.0,0.0,2023,4230.25
1525,12.0,1.0,1992,5343.285714285715
1526,12.0,1.0,1993,5594.6
1527,12.0,1.0,1994,5887.365384615385
1528,12.0,1.0,1995,5942.068965517241
1529,12.0,1.0,1996,5726.0
1530,12.0,1.0,1997,5610.714285714285
1531,12.0,1.0,1998,5816.0
1532,12.0,1.0,1999,5588.2307692307695
1533,12.0,1.0,2000,5767.25
1534,12.0,1.0,2001,5843.0
1535,12.0,1.0,2002,5496.384615384615
1536,12.0,1.0,2003,5565.928571428572
1537,12.0,1.0,2004,5637.363636363636
1538,12.0,1.0,2005,5522.6
1539,12.0,1.0,2006,5154.0
1540,12.0,1.0,2007,5814.5
1541,12.0,1.0,2008,5672.315789473684
1542,12.0,1.0,2009,5680.7
1543,12.0,1.0,2010,5678.722222222223
1544,12.0,1.0,2011,5817.45
1545,12.0,1.0,2012,5668.9
1546,12.0,1.0,2013,5584.153846153846
1547,12.0,1.0,2014,5772.285714285715
1548,12.0,1.0,2015,5465.0
1549,12.0,1.0,2016,5683.0
1550,12.0,1.0,2017,5360.375
1551,12.0,1.0,2018,5460.0
1552,12.0,1.0,2019,5656.0
1553,12.0,1.0,2020,5527.454545454545
1554,12.0,1.0,2021,5775.5
1555,12.0,1.0,2022,5773.8
1556,12.0,1.0,2023,5727.0
1557,12.0,2.0,1994,5786.0
1558,12.0,2.0,1996,5983.188679245283
1559,12.0,2.0,1997,5937.736842105263
1560,12.0,2.0,1998,5492.423076923077
1561,12.0,2.0,1999,5533.518518518518
1562,12.0,2.0,2000,5690.742857142857
1563,12.0,2.0,2001,5592.142857142857
1564,12.0,2.0,2002,5468.333333333333
1565,12.0,2.0,2003,5509.2
1566,12.0,2.0,2004,5639.222222222223
1567,12.0,2.0,2005,5613.125
1568,12.0,2.0,2006,5560.0
1569,12.0,2.0,2007,5544.0
1570,12.0,2.0,2008,5589.714285714285
1571,12.0,2.0,2009,5572.666666666667
1572,12.0,2.0,2010,5622.888888888889
1573,12.0,2.0,2011,5434.2
1574,12.0,2.0,2012,5695.875
1575,12.0,2.0,2013,5784.333333333333
1576,12.0,2.0,2014,5775.0
1577,12.0,2.0,2015,5515.909090909091
1578,12.0,2.0,2016,5555.833333333333
1579,12.0,2.0,2017,5393.5
1580,12.0,2.0,2018,5637.0
1581,12.0,2.0,2019,5702.928571428572
1582,12.0,2.0,2020,5409.375
1583,12.0,2.0,2021,5638.363636363636
1584,12.0,2.0,2022,5651.357142857143
1585,12.0,2.0,2023,5577.75
1586,12.0,4.0,2000,5689.367346938776
1587,12.0,4.0,2001,5752.25
1588,12.0,4.0,2002,5829.892857142857
1589,12.0,4.0,2003,5793.178571428572
1590,12.0,4.0,2004,5573.3125
1591,12.0,4.0,2005,5824.307692307692
1592,12.0,4.0,2006,5881.0
1593,12.0,4.0,2007,5773.5625
1594,12.0,4.0,2008,5946.866666666667
1595,12.0,4.0,2009,6088.833333333333
1596,12.0,4.0,2010,5742.210526315789
1597,12.0,4.0,2011,5513.5
1598,12.0,4.0,2012,5867.909090909091
1599,12.0,4.0,2013,5799.428571428572
1600,12.0,4.0,2014,5729.285714285715
1601,12.0,4.0,2015,5749.761904761905
1602,12.0,4.0,2016,5785.384615384615
1603,12.0,4.0,2017,5851.65
1604,12.0,4.0,2018,5735.441176470588
1605,12.0,4.0,2019,5811.813953488372
1606,12.0,4.0,2020,5742.592592592592
1607,12.0,4.0,2021,5958.578947368421
1608,12.0,4.0,2022,5766.2
1609,12.0,4.0,2023,5838.5
1610,12.0,4.0,2001,5891.0
1611,12.0,4.0,2002,5878.75
1612,12.0,4.0,2003,5834.417910447762
1613,12.0,4.0,2004,5943.313131313132
1614,12.0,4.0,2005,5955.5321637426905
1615,12.0,4.0,2006,5894.938202247191
1616,12.0,4.0,2007,5919.3828125
1617,12.0,4.0,2008,5946.680555555556
1618,12.0,4.0,2009,5909.861386138614
1619,12.0,4.0,2010,5926.134146341464
1620,12.0,4.0,2011,5945.617021276596
1621,12.0,4.0,2012,5947.311111111111
1622,12.0,4.0,2013,5933.6
1623,12.0,4.0,2014,5941.555555555556
1624,12.0,4.0,2015,5912.851851851852
1625,12.0,4.0,2016,5911.56338028169
1626,12.0,4.0,2017,5954.070422535211
1627,12.0,4.0,2018,5978.369047619048
1628,12.0,4.0,2019,5956.711111111111
1629,12.0,4.0,2020,5943.380530973452
1630,12.0,4.0,2021,5947.956896551724
1631,12.0,4.0,2022,5926.288888888889
1632,12.0,4.0,2023,5809.0
1633,12.0,5.0,2009,5972.0
1634,12.0,5.0,2010,6085.387096774193
1635,12.0,5.0,2011,6017.96
1636,12.0,5.0,2012,6102.586206896552
1637,12.0,5.0,2013,6075.298245614035
1638,12.0,5.0,2014,6086.818181818182
1639,12.0,5.0,2015,6090.6511627906975
1640,12.0,5.0,2016,6164.222222222223
1641,12.0,5.0,2017,6135.744680851064
1642,12.0,5.0,2018,6115.45652173913
1643,12.0,5.0,2019,6137.4047619047615
1644,12.0,5.0,2020,6119.450980392156
1645,12.0,5.0,2021,6099.021276595745
1646,12.0,5.0,2022,6100.5
1647,12.0,5.0,2023,6168.0
1648,12.0,6.0,2013,6096.0
1649,12.0,6.0,2014,6126.225
1650,12.0,6.0,2015,6158.78125
1651,12.0,6.0,2016,6124.65625
1652,12.0,6.0,2017,5938.0
1653,12.0,6.0,2018,6197.4
1654,12.0,6.0,2019,6066.0
1655,12.0,6.0,2020,6056.894117647059
1656,12.0,6.0,2021,6158.441441441441
1657,12.0,6.0,2022,6165.671428571429
1658,12.0,6.0,2023,6153.0
1659,14.0,4.0,2012,1587.0
1660,15.0,0.0,2017,1570.0
1661,15.0,4.0,2016,1598.0
1662,15.0,5.0,2021,1596.0
1663,16.0,0.0,2010,7111.0
1664,16.0,0.0,2021,8042.0
1665,16.0,0.0,2022,7413.0
1666,16.0,4.0,2007,7993.0
1667,16.0,4.0,2013,7993.0
1668,16.0,4.0,2015,7993.0
1669,16.0,4.0,2019,7993.0
1670,16.0,5.0,2014,7993.0
1671,16.0,6.0,2017,7993.0
1672,16.0,6.0,2018,7993.0
1673,16.0,6.0,2022,7993.0
1674,17.0,0.0,2014,1797.0
